_id,YEAR,REGION,AREA,TYPE_EXPENSE,VALUE,UNIT,SOURCE
1734,2566,ภาคใต้,รวม,การบันเทิง การอ่านและกิจกรรมทางศาสนา,265,บาท,สำนักงานสถิติแห่งชาติ
1735,2566,ภาคใต้,รวม,การจัดงานพิธีในโอกาสพิเศษ,149,บาท,สำนักงานสถิติแห่งชาติ
1736,2566,ภาคใต้,รวม,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3114,บาท,สำนักงานสถิติแห่งชาติ
1737,2566,ภาคใต้,ในเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,25957,บาท,สำนักงานสถิติแห่งชาติ
1738,2566,ภาคใต้,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,22140,บาท,สำนักงานสถิติแห่งชาติ
1739,2566,ภาคใต้,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),8532,บาท,สำนักงานสถิติแห่งชาติ
1740,2566,ภาคใต้,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,74,บาท,สำนักงานสถิติแห่งชาติ
1741,2566,ภาคใต้,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,73,บาท,สำนักงานสถิติแห่งชาติ
1742,2566,ภาคใต้,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,5549,บาท,สำนักงานสถิติแห่งชาติ
1743,2566,ภาคใต้,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,570,บาท,สำนักงานสถิติแห่งชาติ
1744,2566,ภาคใต้,ในเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,988,บาท,สำนักงานสถิติแห่งชาติ
1745,2566,ภาคใต้,ในเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,376,บาท,สำนักงานสถิติแห่งชาติ
1746,2566,ภาคใต้,ในเขตเทศบาล,การเดินทางและการสื่อสาร,5125,บาท,สำนักงานสถิติแห่งชาติ
1747,2566,ภาคใต้,ในเขตเทศบาล,การศึกษา,379,บาท,สำนักงานสถิติแห่งชาติ
1748,2566,ภาคใต้,ในเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,336,บาท,สำนักงานสถิติแห่งชาติ
1749,2566,ภาคใต้,ในเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,138,บาท,สำนักงานสถิติแห่งชาติ
1750,2566,ภาคใต้,ในเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3817,บาท,สำนักงานสถิติแห่งชาติ
1751,2566,ภาคใต้,นอกเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,21684,บาท,สำนักงานสถิติแห่งชาติ
1752,2566,ภาคใต้,นอกเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,18983,บาท,สำนักงานสถิติแห่งชาติ
1753,2566,ภาคใต้,นอกเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7757,บาท,สำนักงานสถิติแห่งชาติ
1754,2566,ภาคใต้,นอกเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,68,บาท,สำนักงานสถิติแห่งชาติ
1755,2566,ภาคใต้,นอกเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,85,บาท,สำนักงานสถิติแห่งชาติ
1756,2566,ภาคใต้,นอกเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,4274,บาท,สำนักงานสถิติแห่งชาติ
1757,2566,ภาคใต้,นอกเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,511,บาท,สำนักงานสถิติแห่งชาติ
1758,2566,ภาคใต้,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,763,บาท,สำนักงานสถิติแห่งชาติ
1759,2566,ภาคใต้,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,353,บาท,สำนักงานสถิติแห่งชาติ
1760,2566,ภาคใต้,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,4594,บาท,สำนักงานสถิติแห่งชาติ
1761,2566,ภาคใต้,นอกเขตเทศบาล,การศึกษา,200,บาท,สำนักงานสถิติแห่งชาติ
1762,2566,ภาคใต้,นอกเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,224,บาท,สำนักงานสถิติแห่งชาติ
1763,2566,ภาคใต้,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,156,บาท,สำนักงานสถิติแห่งชาติ
1764,2566,ภาคใต้,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2701,บาท,สำนักงานสถิติแห่งชาติ
1765,2565,ทั่วราชอาณาจักร,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,22372,บาท,สำนักงานสถิติแห่งชาติ
1766,2565,ทั่วราชอาณาจักร,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,19530,บาท,สำนักงานสถิติแห่งชาติ
1767,2565,ทั่วราชอาณาจักร,รวม,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7609,บาท,สำนักงานสถิติแห่งชาติ
1768,2565,ทั่วราชอาณาจักร,รวม,เครื่องดื่มที่มีแอลกอฮอล์,267,บาท,สำนักงานสถิติแห่งชาติ
1769,2565,ทั่วราชอาณาจักร,รวม,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,135,บาท,สำนักงานสถิติแห่งชาติ
1770,2565,ทั่วราชอาณาจักร,รวม,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,4634,บาท,สำนักงานสถิติแห่งชาติ
1771,2565,ทั่วราชอาณาจักร,รวม,เครื่องนุ่งห่มและรองเท้า,370,บาท,สำนักงานสถิติแห่งชาติ
1772,2565,ทั่วราชอาณาจักร,รวม,ค่าใช้จ่ายส่วนบุคคล,730,บาท,สำนักงานสถิติแห่งชาติ
1773,2565,ทั่วราชอาณาจักร,รวม,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,347,บาท,สำนักงานสถิติแห่งชาติ
1774,2565,ทั่วราชอาณาจักร,รวม,การเดินทางและการสื่อสาร,4701,บาท,สำนักงานสถิติแห่งชาติ
1775,2565,ทั่วราชอาณาจักร,รวม,การศึกษา,302,บาท,สำนักงานสถิติแห่งชาติ
1776,2565,ทั่วราชอาณาจักร,รวม,การบันเทิง การอ่านและกิจกรรมทางศาสนา,307,บาท,สำนักงานสถิติแห่งชาติ
1777,2565,ทั่วราชอาณาจักร,รวม,การจัดงานพิธีในโอกาสพิเศษ,129,บาท,สำนักงานสถิติแห่งชาติ
1778,2565,ทั่วราชอาณาจักร,รวม,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2842,บาท,สำนักงานสถิติแห่งชาติ
1779,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,25171,บาท,สำนักงานสถิติแห่งชาติ
1780,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,21764,บาท,สำนักงานสถิติแห่งชาติ
1781,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),8191,บาท,สำนักงานสถิติแห่งชาติ
1782,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,279,บาท,สำนักงานสถิติแห่งชาติ
1783,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,121,บาท,สำนักงานสถิติแห่งชาติ
1784,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,5560,บาท,สำนักงานสถิติแห่งชาติ
1785,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,431,บาท,สำนักงานสถิติแห่งชาติ
1786,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,823,บาท,สำนักงานสถิติแห่งชาติ
1787,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,407,บาท,สำนักงานสถิติแห่งชาติ
1788,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,การเดินทางและการสื่อสาร,5154,บาท,สำนักงานสถิติแห่งชาติ
1789,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,การศึกษา,409,บาท,สำนักงานสถิติแห่งชาติ
1790,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,315,บาท,สำนักงานสถิติแห่งชาติ
1791,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,75,บาท,สำนักงานสถิติแห่งชาติ
1792,2565,ทั่วราชอาณาจักร,ในเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3407,บาท,สำนักงานสถิติแห่งชาติ
1793,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,19758,บาท,สำนักงานสถิติแห่งชาติ
1794,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,17443,บาท,สำนักงานสถิติแห่งชาติ
1795,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7066,บาท,สำนักงานสถิติแห่งชาติ
1796,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,255,บาท,สำนักงานสถิติแห่งชาติ
1797,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,148,บาท,สำนักงานสถิติแห่งชาติ
1798,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,3768,บาท,สำนักงานสถิติแห่งชาติ
1799,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,313,บาท,สำนักงานสถิติแห่งชาติ
1800,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,643,บาท,สำนักงานสถิติแห่งชาติ
1801,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,290,บาท,สำนักงานสถิติแห่งชาติ
1802,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,4278,บาท,สำนักงานสถิติแห่งชาติ
1803,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,การศึกษา,202,บาท,สำนักงานสถิติแห่งชาติ
1804,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,300,บาท,สำนักงานสถิติแห่งชาติ
1805,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,179,บาท,สำนักงานสถิติแห่งชาติ
1806,2565,ทั่วราชอาณาจักร,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2315,บาท,สำนักงานสถิติแห่งชาติ
1807,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,28962,บาท,สำนักงานสถิติแห่งชาติ
1808,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,25174,บาท,สำนักงานสถิติแห่งชาติ
1809,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),9325,บาท,สำนักงานสถิติแห่งชาติ
1810,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,เครื่องดื่มที่มีแอลกอฮอล์,291,บาท,สำนักงานสถิติแห่งชาติ
1811,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,139,บาท,สำนักงานสถิติแห่งชาติ
1812,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,6781,บาท,สำนักงานสถิติแห่งชาติ
1813,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,เครื่องนุ่งห่มและรองเท้า,477,บาท,สำนักงานสถิติแห่งชาติ
1814,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ค่าใช้จ่ายส่วนบุคคล,927,บาท,สำนักงานสถิติแห่งชาติ
1815,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,539,บาท,สำนักงานสถิติแห่งชาติ
1816,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,การเดินทางและการสื่อสาร,5788,บาท,สำนักงานสถิติแห่งชาติ
1817,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,การศึกษา,569,บาท,สำนักงานสถิติแห่งชาติ
1818,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,การบันเทิง การอ่านและกิจกรรมทางศาสนา,301,บาท,สำนักงานสถิติแห่งชาติ
1819,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,การจัดงานพิธีในโอกาสพิเศษ,36,บาท,สำนักงานสถิติแห่งชาติ
1820,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,รวม,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3787,บาท,สำนักงานสถิติแห่งชาติ
1821,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,29019,บาท,สำนักงานสถิติแห่งชาติ
1822,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,25199,บาท,สำนักงานสถิติแห่งชาติ
1823,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),9183,บาท,สำนักงานสถิติแห่งชาติ
1824,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,294,บาท,สำนักงานสถิติแห่งชาติ
1825,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,125,บาท,สำนักงานสถิติแห่งชาติ
1826,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,6942,บาท,สำนักงานสถิติแห่งชาติ
1827,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,482,บาท,สำนักงานสถิติแห่งชาติ
1828,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,926,บาท,สำนักงานสถิติแห่งชาติ
1829,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,535,บาท,สำนักงานสถิติแห่งชาติ
1830,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,การเดินทางและการสื่อสาร,5793,บาท,สำนักงานสถิติแห่งชาติ
1831,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,การศึกษา,576,บาท,สำนักงานสถิติแห่งชาติ
1832,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,301,บาท,สำนักงานสถิติแห่งชาติ
1833,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,39,บาท,สำนักงานสถิติแห่งชาติ
1834,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,ในเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3820,บาท,สำนักงานสถิติแห่งชาติ
1835,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,28669,บาท,สำนักงานสถิติแห่งชาติ
1836,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,25048,บาท,สำนักงานสถิติแห่งชาติ
1837,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),10044,บาท,สำนักงานสถิติแห่งชาติ
1838,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,277,บาท,สำนักงานสถิติแห่งชาติ
1839,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,211,บาท,สำนักงานสถิติแห่งชาติ
1840,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,5960,บาท,สำนักงานสถิติแห่งชาติ
1841,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,452,บาท,สำนักงานสถิติแห่งชาติ
1842,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,932,บาท,สำนักงานสถิติแห่งชาติ
1843,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,556,บาท,สำนักงานสถิติแห่งชาติ
1844,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,5762,บาท,สำนักงานสถิติแห่งชาติ
1845,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,การศึกษา,530,บาท,สำนักงานสถิติแห่งชาติ
1846,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,301,บาท,สำนักงานสถิติแห่งชาติ
1847,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,22,บาท,สำนักงานสถิติแห่งชาติ
1848,2565,กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3621,บาท,สำนักงานสถิติแห่งชาติ
1849,2565,ภาคกลาง,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,23257,บาท,สำนักงานสถิติแห่งชาติ
1850,2565,ภาคกลาง,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,20127,บาท,สำนักงานสถิติแห่งชาติ
1851,2565,ภาคกลาง,รวม,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7697,บาท,สำนักงานสถิติแห่งชาติ
1852,2565,ภาคกลาง,รวม,เครื่องดื่มที่มีแอลกอฮอล์,313,บาท,สำนักงานสถิติแห่งชาติ
1853,2565,ภาคกลาง,รวม,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,180,บาท,สำนักงานสถิติแห่งชาติ
1854,2565,ภาคกลาง,รวม,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,4585,บาท,สำนักงานสถิติแห่งชาติ
1855,2565,ภาคกลาง,รวม,เครื่องนุ่งห่มและรองเท้า,358,บาท,สำนักงานสถิติแห่งชาติ
1856,2565,ภาคกลาง,รวม,ค่าใช้จ่ายส่วนบุคคล,730,บาท,สำนักงานสถิติแห่งชาติ
1857,2565,ภาคกลาง,รวม,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,329,บาท,สำนักงานสถิติแห่งชาติ
1858,2565,ภาคกลาง,รวม,การเดินทางและการสื่อสาร,5264,บาท,สำนักงานสถิติแห่งชาติ
1859,2565,ภาคกลาง,รวม,การศึกษา,240,บาท,สำนักงานสถิติแห่งชาติ
1860,2565,ภาคกลาง,รวม,การบันเทิง การอ่านและกิจกรรมทางศาสนา,349,บาท,สำนักงานสถิติแห่งชาติ
1861,2565,ภาคกลาง,รวม,การจัดงานพิธีในโอกาสพิเศษ,81,บาท,สำนักงานสถิติแห่งชาติ
1862,2565,ภาคกลาง,รวม,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3129,บาท,สำนักงานสถิติแห่งชาติ
1863,2565,ภาคกลาง,ในเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,24762,บาท,สำนักงานสถิติแห่งชาติ
1864,2565,ภาคกลาง,ในเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,21123,บาท,สำนักงานสถิติแห่งชาติ
1865,2565,ภาคกลาง,ในเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7928,บาท,สำนักงานสถิติแห่งชาติ
1866,2565,ภาคกลาง,ในเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,291,บาท,สำนักงานสถิติแห่งชาติ
1867,2565,ภาคกลาง,ในเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,153,บาท,สำนักงานสถิติแห่งชาติ
1868,2565,ภาคกลาง,ในเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,5026,บาท,สำนักงานสถิติแห่งชาติ
1869,2565,ภาคกลาง,ในเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,384,บาท,สำนักงานสถิติแห่งชาติ
1870,2565,ภาคกลาง,ในเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,790,บาท,สำนักงานสถิติแห่งชาติ
1871,2565,ภาคกลาง,ในเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,353,บาท,สำนักงานสถิติแห่งชาติ
1872,2565,ภาคกลาง,ในเขตเทศบาล,การเดินทางและการสื่อสาร,5539,บาท,สำนักงานสถิติแห่งชาติ
1873,2565,ภาคกลาง,ในเขตเทศบาล,การศึกษา,266,บาท,สำนักงานสถิติแห่งชาติ
1874,2565,ภาคกลาง,ในเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,348,บาท,สำนักงานสถิติแห่งชาติ
1875,2565,ภาคกลาง,ในเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,46,บาท,สำนักงานสถิติแห่งชาติ
1876,2565,ภาคกลาง,ในเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,3638,บาท,สำนักงานสถิติแห่งชาติ
1877,2565,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,22080,บาท,สำนักงานสถิติแห่งชาติ
1878,2565,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,19348,บาท,สำนักงานสถิติแห่งชาติ
1879,2565,ภาคกลาง,นอกเขตเทศบาล,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),7516,บาท,สำนักงานสถิติแห่งชาติ
1880,2565,ภาคกลาง,นอกเขตเทศบาล,เครื่องดื่มที่มีแอลกอฮอล์,331,บาท,สำนักงานสถิติแห่งชาติ
1881,2565,ภาคกลาง,นอกเขตเทศบาล,ยาสูบ หมาก ยานัตถุ์ และอื่นๆ ,202,บาท,สำนักงานสถิติแห่งชาติ
1882,2565,ภาคกลาง,นอกเขตเทศบาล,ที่อยู่อาศัย เครื่องแต่งบ้าน และเครื่องใช้ต่าง ๆ,4239,บาท,สำนักงานสถิติแห่งชาติ
1883,2565,ภาคกลาง,นอกเขตเทศบาล,เครื่องนุ่งห่มและรองเท้า,338,บาท,สำนักงานสถิติแห่งชาติ
1884,2565,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายส่วนบุคคล,682,บาท,สำนักงานสถิติแห่งชาติ
1885,2565,ภาคกลาง,นอกเขตเทศบาล,เวชภัณฑ์และค่าตรวจรักษาพยาบาล,310,บาท,สำนักงานสถิติแห่งชาติ
1886,2565,ภาคกลาง,นอกเขตเทศบาล,การเดินทางและการสื่อสาร,5050,บาท,สำนักงานสถิติแห่งชาติ
1887,2565,ภาคกลาง,นอกเขตเทศบาล,การศึกษา,220,บาท,สำนักงานสถิติแห่งชาติ
1888,2565,ภาคกลาง,นอกเขตเทศบาล,การบันเทิง การอ่านและกิจกรรมทางศาสนา,350,บาท,สำนักงานสถิติแห่งชาติ
1889,2565,ภาคกลาง,นอกเขตเทศบาล,การจัดงานพิธีในโอกาสพิเศษ,109,บาท,สำนักงานสถิติแห่งชาติ
1890,2565,ภาคกลาง,นอกเขตเทศบาล,ค่าใช้จ่ายที่ไม่เกี่ยวกับการอุปโภคบริโภค,2731,บาท,สำนักงานสถิติแห่งชาติ
1891,2565,ภาคเหนือ,รวม,ค่าใช้จ่ายทั้งสิ้นต่อเดือน,17718,บาท,สำนักงานสถิติแห่งชาติ
1892,2565,ภาคเหนือ,รวม,ค่าใช้จ่ายเพื่อการอุปโภคบริโภค,15613,บาท,สำนักงานสถิติแห่งชาติ
1893,2565,ภาคเหนือ,รวม,อาหาร และเครื่องดื่ม (ไม่มีแอลกอฮอล์),6390,บาท,สำนักงานสถิติแห่งชาติ
1894,2565,ภาคเหนือ,รวม,เครื่องดื่มที่มีแอลกอฮอล์,266,บาท,สำนักงานสถิติแห่งชาติ
